team,season,week,games_played,wins,losses,win_rate,points_for,points_against,margin,points_per_game,points_allowed_per_game,margin_per_game,home_wins,home_losses,away_wins,away_losses,rolling_win_rate,rolling_ppg,rolling_papg,rolling_margin,trend_win_rate,trend_ppg,trend_papg,trend_margin,momentum_win_rate,momentum_ppg,momentum_papg,momentum_margin
Wisconsin,2022,12,5,2,3,0.4,125.0,134.0,-9.0,25.0,26.8,-1.8,0,0,2,3,0.5,28.78333333333333,23.566666666666666,5.216666666666666,-0.33333333333333337,-0.5500000000000007,15.066666666666666,-15.616666666666667,-0.2592592592592593,-5.242592592592594,9.940740740740743,-15.183333333333334
Wisconsin,2022,13,6,4,2,0.6666666666666666,186.0,92.0,94.0,31.0,15.333333333333334,15.666666666666666,4,2,0,0,0.5222222222222223,28.25,23.21111111111111,5.038888888888889,-0.3111111111111111,-1.0833333333333321,14.711111111111109,-15.794444444444444,0.033333333333333215,1.2816666666666663,-2.519999999999998,3.8016666666666676
Wisconsin,2023,2,1,0,1,0.0,31.0,35.0,-4.0,31.0,35.0,-4.0,0,0,0,1,0.0,31.0,35.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin,2023,3,1,1,0,1.0,38.0,17.0,21.0,38.0,17.0,21.0,1,0,0,0,0.5,34.5,26.0,8.5,0.0,0.0,0.0,0.0,1.0,7.0,-18.0,25.0
Wisconsin,2023,4,2,0,2,0.0,53.0,66.0,-13.0,26.5,33.0,-6.5,0,0,0,2,0.3333333333333333,31.833333333333332,28.333333333333332,3.5,0.0,0.0,0.0,0.0,-0.5,-8.0,7.0,-15.0
Wisconsin,2023,6,2,2,0,1.0,73.0,31.0,42.0,36.5,15.5,21.0,2,0,0,0,0.6666666666666666,33.666666666666664,21.833333333333332,11.833333333333334,0.0,0.0,0.0,0.0,0.6666666666666667,4.666666666666668,-12.833333333333332,17.5
Wisconsin,2023,7,3,3,0,1.0,97.0,44.0,53.0,32.333333333333336,14.666666666666666,17.666666666666668,3,0,0,0,0.6666666666666666,31.777777777777782,21.055555555555554,10.722222222222223,0.0,0.0,0.0,0.0,0.5,-0.6666666666666643,-10.458333333333334,9.791666666666668
Wisconsin,2023,8,3,1,2,0.3333333333333333,91.0,83.0,8.0,30.33333333333333,27.666666666666668,2.6666666666666665,0,0,1,2,0.7777777777777778,33.05555555555556,19.277777777777775,13.777777777777779,0.4444444444444445,1.222222222222225,-9.055555555555557,10.277777777777779,-0.26666666666666666,-2.5333333333333385,4.633333333333333,-7.166666666666668
Wisconsin,2023,9,4,3,1,0.75,103.0,59.0,44.0,25.75,14.75,11.0,3,1,0,0,0.6944444444444443,29.472222222222218,19.02777777777778,10.444444444444445,0.361111111111111,-2.3611111111111143,-9.305555555555554,6.944444444444445,0.19444444444444442,-6.69444444444445,-9.055555555555557,2.3611111111111107
Wisconsin,2023,10,4,2,2,0.5,116.0,104.0,12.0,29.0,26.0,3.0,0,0,2,2,0.5277777777777778,28.36111111111111,22.805555555555557,5.5555555555555545,0.19444444444444448,-3.4722222222222214,-5.527777777777775,2.0555555555555545,-0.08333333333333337,-2.488095238095241,3.4880952380952372,-5.976190476190476
Wisconsin,2023,11,5,3,2,0.6,113.0,83.0,30.0,22.6,16.6,6.0,3,2,0,0,0.6166666666666667,25.78333333333333,19.116666666666667,6.666666666666667,0.2833333333333334,-6.050000000000001,-9.216666666666665,3.166666666666667,0.027083333333333348,-8.57708333333333,-6.347916666666666,-2.229166666666668
Wisconsin,2023,12,6,3,3,0.5,123.0,107.0,16.0,20.5,17.833333333333332,2.6666666666666665,3,3,0,0,0.5333333333333333,24.03333333333333,20.144444444444446,3.888888888888889,0.2,-7.800000000000001,-8.188888888888886,0.38888888888888884,-0.07592592592592584,-9.724074074074071,-4.409259259259262,-5.314814814814817
Wisconsin,2023,13,5,2,3,0.4,130.0,124.0,6.0,26.0,24.8,1.2,0,0,2,3,0.5,23.03333333333333,19.744444444444444,3.2888888888888883,0.16666666666666669,-8.8,-8.588888888888889,-0.2111111111111117,-0.16833333333333322,-3.251666666666665,2.9983333333333313,-6.250000000000001
Wisconsin,2024,2,1,1,0,1.0,28.0,14.0,14.0,28.0,14.0,14.0,1,0,0,0,1.0,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin,2024,3,2,2,0,1.0,55.0,27.0,28.0,27.5,13.5,14.0,2,0,0,0,1.0,27.75,13.75,14.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0
Wisconsin,2024,6,3,2,1,0.6666666666666666,65.0,69.0,-4.0,21.666666666666668,23.0,-1.3333333333333333,2,1,0,0,0.8888888888888888,25.722222222222225,16.833333333333332,8.88888888888889,0.0,0.0,0.0,0.0,-0.33333333333333337,-6.083333333333332,9.25,-15.333333333333334
Wisconsin,2024,7,1,0,1,0.0,21.0,38.0,-17.0,21.0,38.0,-17.0,0,0,0,1,0.5555555555555555,23.38888888888889,24.833333333333332,-1.4444444444444446,0.0,0.0,0.0,0.0,-0.8888888888888888,-4.722222222222225,21.166666666666668,-25.88888888888889
Wisconsin,2024,8,2,1,1,0.5,63.0,45.0,18.0,31.5,22.5,9.0,0,0,1,1,0.38888888888888884,24.722222222222225,27.833333333333332,-3.1111111111111107,0.0,0.0,0.0,0.0,-0.16666666666666663,6.958333333333332,0.375,6.583333333333333
Wisconsin,2024,9,4,3,1,0.75,117.0,75.0,42.0,29.25,18.75,10.5,3,1,0,0,0.4166666666666667,27.25,26.416666666666668,0.8333333333333334,-0.47222222222222215,1.527777777777775,9.583333333333336,-8.055555555555555,0.1166666666666667,3.316666666666663,-3.4499999999999993,6.766666666666667
Wisconsin,2024,10,3,2,1,0.6666666666666666,86.0,48.0,38.0,28.666666666666668,16.0,12.666666666666666,0,0,2,1,0.6388888888888888,29.805555555555557,19.083333333333332,10.722222222222221,-0.25,4.083333333333332,2.25,1.8333333333333321,0.01388888888888884,2.1805555555555536,-5.625,7.8055555555555545
Wisconsin,2024,12,5,3,2,0.6,130.0,103.0,27.0,26.0,20.6,5.4,3,2,0,0,0.6722222222222222,27.972222222222225,18.45,9.52222222222222,-0.21666666666666667,2.25,1.6166666666666671,0.6333333333333311,-0.05476190476190479,-0.7976190476190474,-0.22142857142857153,-0.5761904761904759
Wisconsin,2024,13,4,2,2,0.5,96.0,90.0,6.0,24.0,22.5,1.5,0,0,2,2,0.5888888888888889,26.222222222222225,19.7,6.522222222222222,-0.29999999999999993,0.5,2.866666666666667,-2.366666666666667,-0.1479166666666667,-2.697916666666668,1.7062500000000007,-4.404166666666667
Wisconsin,2024,14,6,3,3,0.5,143.0,119.0,24.0,23.83333333333333,19.83333333333333,4.0,3,3,0,0,0.5333333333333333,24.61111111111111,20.977777777777778,3.6333333333333333,-0.3555555555555555,-1.1111111111111143,4.144444444444446,-5.255555555555556,-0.13148148148148153,-2.56481481481482,-1.1500000000000057,-1.4148148148148145
Wisconsin-Eau Claire,2022,4,1,1,0,1.0,30.0,27.0,3.0,30.0,27.0,3.0,1,0,0,0,1.0,30.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin-Eau Claire,2022,5,1,0,1,0.0,13.0,31.0,-18.0,13.0,31.0,-18.0,0,0,0,1,0.5,21.5,29.0,-7.5,0.0,0.0,0.0,0.0,-1.0,-17.0,4.0,-21.0
Wisconsin-Eau Claire,2022,6,2,1,1,0.5,50.0,55.0,-5.0,25.0,27.5,-2.5,1,1,0,0,0.5,22.666666666666668,28.5,-5.833333333333333,0.0,0.0,0.0,0.0,0.0,3.5,-1.5,5.0
Wisconsin-Eau Claire,2022,7,3,1,2,0.3333333333333333,74.0,100.0,-26.0,24.666666666666668,33.333333333333336,-8.666666666666666,1,2,0,0,0.27777777777777773,20.88888888888889,30.611111111111114,-9.722222222222221,0.0,0.0,0.0,0.0,-0.16666666666666669,2.0,4.833333333333336,-2.833333333333333
Wisconsin-Eau Claire,2022,8,2,0,2,0.0,42.0,104.0,-62.0,21.0,52.0,-31.0,0,0,0,2,0.27777777777777773,23.555555555555557,37.611111111111114,-14.055555555555555,0.0,0.0,0.0,0.0,-0.4583333333333333,-2.166666666666668,22.291666666666664,-24.458333333333336
Wisconsin-Eau Claire,2022,9,4,1,3,0.25,95.0,151.0,-56.0,23.75,37.75,-14.0,1,3,0,0,0.19444444444444442,23.13888888888889,41.02777777777778,-17.88888888888889,-0.3055555555555556,0.47222222222222143,12.527777777777779,-12.055555555555557,-0.11666666666666664,1.0166666666666657,3.5833333333333286,-2.5666666666666664
Wisconsin-Eau Claire,2022,10,3,0,3,0.0,48.0,167.0,-119.0,16.0,55.66666666666666,-39.66666666666666,0,0,0,3,0.08333333333333333,20.25,48.47222222222222,-28.222222222222218,-0.4166666666666667,-2.416666666666668,19.97222222222222,-22.388888888888886,-0.34722222222222215,-6.902777777777782,20.902777777777764,-27.80555555555555
Wisconsin-Eau Claire,2022,11,5,2,3,0.4,143.0,177.0,-34.0,28.6,35.4,-6.8,2,3,0,0,0.21666666666666667,22.78333333333333,42.93888888888889,-20.15555555555555,-0.2833333333333333,0.11666666666666359,14.43888888888889,-14.32222222222222,0.10238095238095246,6.683333333333334,-2.3500000000000014,9.033333333333331
Wisconsin-Eau Claire,2023,3,1,1,0,1.0,31.0,28.0,3.0,31.0,28.0,3.0,1,0,0,0,1.0,31.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin-Eau Claire,2023,5,1,0,1,0.0,14.0,44.0,-30.0,14.0,44.0,-30.0,0,0,0,1,0.5,22.5,36.0,-13.5,0.0,0.0,0.0,0.0,-1.0,-17.0,16.0,-33.0
Wisconsin-Eau Claire,2023,6,2,1,1,0.5,31.0,52.0,-21.0,15.5,26.0,-10.5,1,1,0,0,0.5,20.166666666666668,32.666666666666664,-12.5,0.0,0.0,0.0,0.0,0.0,-7.0,-10.0,3.0
Wisconsin-Eau Claire,2023,7,2,1,1,0.5,38.0,61.0,-23.0,19.0,30.5,-11.5,0,0,1,1,0.3333333333333333,16.166666666666668,33.5,-17.333333333333332,0.0,0.0,0.0,0.0,0.0,-1.1666666666666679,-2.1666666666666643,1.0
Wisconsin-Eau Claire,2023,8,3,1,2,0.3333333333333333,38.0,101.0,-63.0,12.666666666666666,33.666666666666664,-21.0,1,2,0,0,0.4444444444444444,15.722222222222221,30.055555555555554,-14.333333333333334,0.0,0.0,0.0,0.0,-0.16666666666666669,-7.208333333333334,1.5416666666666643,-8.75
Wisconsin-Eau Claire,2023,9,3,1,2,0.3333333333333333,45.0,96.0,-51.0,15.0,32.0,-17.0,0,0,1,2,0.38888888888888884,15.555555555555555,32.05555555555555,-16.5,-0.11111111111111116,-4.6111111111111125,-0.6111111111111143,-4.0,-0.13333333333333336,-3.4333333333333336,-0.43333333333333,-3.0
Wisconsin-Eau Claire,2023,10,4,1,3,0.25,52.0,148.0,-96.0,13.0,37.0,-24.0,1,3,0,0,0.3055555555555555,13.555555555555555,34.22222222222222,-20.666666666666668,-0.19444444444444448,-6.6111111111111125,1.5555555555555571,-8.166666666666668,-0.19444444444444448,-4.861111111111111,4.638888888888893,-9.5
Wisconsin-Eau Claire,2023,11,4,1,3,0.25,59.0,155.0,-96.0,14.75,38.75,-24.0,0,0,1,3,0.27777777777777773,14.25,35.916666666666664,-21.666666666666668,-0.22222222222222227,-5.916666666666668,3.25,-9.166666666666668,-0.16666666666666669,-2.416666666666668,5.7261904761904745,-8.142857142857142
Wisconsin-Eau Claire,2024,4,1,1,0,1.0,21.0,10.0,11.0,21.0,10.0,11.0,0,0,1,0,1.0,21.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin-Eau Claire,2024,6,2,1,1,0.5,51.0,61.0,-10.0,25.5,30.5,-5.0,0,0,1,1,0.75,23.25,20.25,3.0,0.0,0.0,0.0,0.0,-0.5,4.5,20.5,-16.0
Wisconsin-Eau Claire,2024,7,1,0,1,0.0,41.0,43.0,-2.0,41.0,43.0,-2.0,0,1,0,0,0.5,29.166666666666668,27.833333333333332,1.3333333333333333,0.0,0.0,0.0,0.0,-0.75,17.75,22.75,-5.0
Wisconsin-Eau Claire,2024,8,2,1,1,0.5,82.0,43.0,39.0,41.0,21.5,19.5,1,1,0,0,0.3333333333333333,35.833333333333336,31.666666666666668,4.166666666666667,0.0,0.0,0.0,0.0,0.0,11.833333333333332,-6.333333333333332,18.166666666666668
Wisconsin-Eau Claire,2024,9,3,1,2,0.3333333333333333,65.0,132.0,-67.0,21.666666666666668,44.0,-22.33333333333333,0,0,1,2,0.27777777777777773,34.55555555555556,36.166666666666664,-1.6111111111111096,0.0,0.0,0.0,0.0,-0.16666666666666669,-10.458333333333332,17.75,-28.20833333333333
Wisconsin-Eau Claire,2024,10,3,1,2,0.3333333333333333,89.0,77.0,12.0,29.666666666666668,25.666666666666668,4.0,1,2,0,0,0.38888888888888884,30.777777777777782,30.38888888888889,0.38888888888889045,-0.11111111111111116,1.6111111111111143,2.555555555555557,-0.9444444444444429,-0.13333333333333336,-0.3666666666666636,-4.133333333333333,3.7666666666666657
Wisconsin-Eau Claire,2024,11,4,1,3,0.25,89.0,174.0,-85.0,22.25,43.5,-21.25,0,0,1,3,0.3055555555555555,24.527777777777782,37.72222222222222,-13.194444444444443,-0.19444444444444448,-4.638888888888886,9.88888888888889,-14.527777777777777,-0.19444444444444448,-7.722222222222218,14.38888888888889,-22.11111111111111
Wisconsin-Eau Claire,2024,12,4,1,3,0.25,120.0,119.0,1.0,30.0,29.75,0.25,1,3,0,0,0.27777777777777773,27.305555555555557,32.97222222222222,-5.666666666666667,-0.22222222222222227,-1.8611111111111107,5.138888888888889,-7.0,-0.16666666666666669,1.1309523809523832,-1.4166666666666643,2.547619047619047
Wisconsin-Lacrosse,2022,3,1,1,0,1.0,30.0,3.0,27.0,30.0,3.0,27.0,0,0,1,0,1.0,30.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin-Lacrosse,2022,5,1,1,0,1.0,42.0,7.0,35.0,42.0,7.0,35.0,1,0,0,0,1.0,36.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,8.0
Wisconsin-Lacrosse,2022,6,2,2,0,1.0,58.0,24.0,34.0,29.0,12.0,17.0,0,0,2,0,1.0,33.666666666666664,7.333333333333333,26.333333333333332,0.0,0.0,0.0,0.0,0.0,-7.0,7.0,-14.0
Wisconsin-Lacrosse,2022,7,3,3,0,1.0,100.0,45.0,55.0,33.333333333333336,15.0,18.33333333333333,0,0,3,0,1.0,34.77777777777778,11.333333333333334,23.444444444444443,0.0,0.0,0.0,0.0,0.0,-0.3333333333333286,7.666666666666667,-8.000000000000004
Wisconsin-Lacrosse,2022,8,2,1,1,0.5,73.0,41.0,32.0,36.5,20.5,16.0,1,1,0,0,0.8333333333333334,32.94444444444445,15.833333333333334,17.11111111111111,0.0,0.0,0.0,0.0,-0.5,2.9166666666666643,11.25,-8.333333333333332
Wisconsin-Lacrosse,2022,9,4,4,0,1.0,151.0,66.0,85.0,37.75,16.5,21.25,0,0,4,0,0.8333333333333334,35.861111111111114,17.333333333333332,18.527777777777775,-0.16666666666666663,2.19444444444445,10.0,-7.805555555555557,0.09999999999999998,3.5833333333333286,5.0,-1.4166666666666643
Wisconsin-Lacrosse,2022,10,3,2,1,0.6666666666666666,128.0,54.0,74.0,42.66666666666666,18.0,24.666666666666668,2,1,0,0,0.7222222222222222,38.97222222222222,18.333333333333332,20.63888888888889,-0.2777777777777778,5.305555555555557,11.0,-5.694444444444443,-0.25,7.902777777777764,5.666666666666666,2.2361111111111143
Wisconsin-Lacrosse,2022,11,4,3,1,0.75,152.0,71.0,81.0,38.0,17.75,20.25,3,1,0,0,0.8055555555555555,39.47222222222222,17.416666666666668,22.055555555555557,-0.19444444444444453,5.805555555555557,10.083333333333336,-4.277777777777775,-0.13095238095238104,2.107142857142854,4.607142857142858,-2.4999999999999964
Wisconsin-Lacrosse,2022,12,5,5,0,1.0,189.0,101.0,88.0,37.8,20.2,17.6,0,0,5,0,0.8055555555555555,39.48888888888889,18.650000000000002,20.838888888888892,-0.19444444444444453,5.822222222222223,11.31666666666667,-5.49444444444444,0.13541666666666674,1.6437499999999972,6.481249999999999,-4.837499999999999
Wisconsin-Lacrosse,2023,3,1,1,0,1.0,31.0,6.0,25.0,31.0,6.0,25.0,0,0,1,0,1.0,31.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin-Lacrosse,2023,5,1,0,1,0.0,21.0,28.0,-7.0,21.0,28.0,-7.0,0,1,0,0,0.5,26.0,17.0,9.0,0.0,0.0,0.0,0.0,-1.0,-10.0,22.0,-32.0
Wisconsin-Lacrosse,2023,6,2,2,0,1.0,65.0,9.0,56.0,32.5,4.5,28.0,0,0,2,0,0.6666666666666666,28.166666666666668,12.833333333333334,15.333333333333334,0.0,0.0,0.0,0.0,0.5,6.5,-12.5,19.0
Wisconsin-Lacrosse,2023,7,3,3,0,1.0,102.0,43.0,59.0,34.0,14.333333333333334,19.666666666666668,0,0,3,0,0.6666666666666666,29.166666666666668,15.611111111111112,13.555555555555557,0.0,0.0,0.0,0.0,0.33333333333333337,5.833333333333332,1.5,4.333333333333334
Wisconsin-Lacrosse,2023,8,2,1,1,0.5,66.0,68.0,-2.0,33.0,34.0,-1.0,1,1,0,0,0.8333333333333334,33.166666666666664,17.61111111111111,15.555555555555557,0.0,0.0,0.0,0.0,-0.25,3.375,20.791666666666664,-17.416666666666668
Wisconsin-Lacrosse,2023,9,3,2,1,0.6666666666666666,97.0,96.0,1.0,32.333333333333336,32.0,0.3333333333333333,2,1,0,0,0.7222222222222222,33.111111111111114,26.777777777777782,6.333333333333333,0.05555555555555558,4.944444444444446,13.944444444444448,-9.0,-0.033333333333333326,2.033333333333335,14.633333333333333,-12.6
Wisconsin-Lacrosse,2023,10,4,4,0,1.0,123.0,60.0,63.0,30.75,15.0,15.75,0,0,4,0,0.7222222222222222,32.02777777777778,27.0,5.027777777777778,0.05555555555555558,3.8611111111111107,14.166666666666666,-10.305555555555557,0.30555555555555547,0.11111111111111072,-4.805555555555557,4.916666666666666
Wisconsin-Lacrosse,2023,11,5,5,0,1.0,154.0,88.0,66.0,30.8,17.6,13.2,0,0,5,0,0.8888888888888888,31.294444444444448,21.53333333333333,9.761111111111111,0.2222222222222222,3.12777777777778,8.699999999999998,-5.572222222222223,0.26190476190476186,0.1452380952380956,-1.519047619047619,1.6642857142857128
Wisconsin-Lacrosse,2023,12,4,3,1,0.75,156.0,110.0,46.0,39.0,27.5,11.5,3,1,0,0,0.9166666666666666,33.516666666666666,20.033333333333335,13.483333333333334,0.25,5.349999999999998,7.200000000000001,-1.8499999999999996,-0.02083333333333326,8.327083333333334,8.570833333333333,-0.24375000000000036
Wisconsin-Lacrosse,2023,13,5,4,1,0.8,218.0,117.0,101.0,43.6,23.4,20.2,4,1,0,0,0.85,37.800000000000004,22.833333333333332,14.966666666666667,0.18333333333333335,9.633333333333336,9.999999999999998,-0.36666666666666714,0.031481481481481555,12.001851851851853,3.5185185185185155,8.483333333333333
Wisconsin-Lacrosse,2023,14,6,5,1,0.8333333333333334,274.0,152.0,122.0,45.66666666666666,25.33333333333333,20.33333333333333,5,1,0,0,0.7944444444444444,42.75555555555555,25.411111111111108,17.344444444444445,0.12777777777777777,14.588888888888885,12.577777777777774,2.011111111111111,0.06166666666666676,12.868333333333325,5.099999999999994,7.768333333333327
Wisconsin-Lacrosse,2024,4,1,1,0,1.0,35.0,0.0,35.0,35.0,0.0,35.0,0,0,1,0,1.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin-Lacrosse,2024,6,1,1,0,1.0,35.0,21.0,14.0,35.0,21.0,14.0,1,0,0,0,1.0,35.0,10.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-21.0
Wisconsin-Lacrosse,2024,7,2,1,1,0.5,48.0,20.0,28.0,24.0,10.0,14.0,0,0,1,1,0.8333333333333334,31.333333333333332,10.333333333333334,21.0,0.0,0.0,0.0,0.0,-0.5,-11.0,-0.5,-10.5
Wisconsin-Lacrosse,2024,8,3,1,2,0.3333333333333333,81.0,54.0,27.0,27.0,18.0,9.0,0,0,1,2,0.611111111111111,28.666666666666668,16.333333333333332,12.333333333333334,0.0,0.0,0.0,0.0,-0.5,-4.333333333333332,7.666666666666666,-12.0
Wisconsin-Lacrosse,2024,9,2,1,1,0.5,62.0,51.0,11.0,31.0,25.5,5.5,1,1,0,0,0.4444444444444444,27.333333333333332,17.833333333333332,9.5,0.0,0.0,0.0,0.0,-0.20833333333333337,0.75,13.25,-12.5
Wisconsin-Lacrosse,2024,10,4,2,2,0.5,115.0,61.0,54.0,28.75,15.25,13.5,0,0,2,2,0.4444444444444444,28.916666666666668,19.583333333333332,9.333333333333334,-0.38888888888888895,-2.4166666666666643,9.249999999999998,-11.666666666666666,-0.16666666666666674,-1.6499999999999986,0.34999999999999964,-2.0
Wisconsin-Lacrosse,2024,11,3,2,1,0.6666666666666666,90.0,75.0,15.0,30.0,25.0,5.0,2,1,0,0,0.5555555555555555,29.916666666666668,21.916666666666668,8.0,-0.2777777777777779,-1.4166666666666643,11.583333333333334,-13.0,0.02777777777777768,-0.125,10.041666666666666,-10.166666666666666
Wisconsin-Lacrosse,2024,12,4,3,1,0.75,114.0,96.0,18.0,28.5,24.0,4.5,3,1,0,0,0.6388888888888888,29.083333333333332,21.416666666666668,7.666666666666667,-0.19444444444444453,-2.25,11.083333333333334,-13.333333333333332,0.1071428571428571,-1.6071428571428577,7.607142857142858,-9.214285714285714
Wisconsin-Lacrosse,2024,13,5,4,1,0.8,170.0,110.0,60.0,34.0,22.0,12.0,4,1,0,0,0.7388888888888889,30.833333333333332,23.666666666666668,7.166666666666667,-0.09444444444444444,-0.5,13.333333333333334,-13.833333333333332,0.14375000000000004,4.09375,4.65625,-0.5625
Wisconsin-Lacrosse,2024,14,5,3,2,0.6,148.0,92.0,56.0,29.6,18.4,11.2,0,0,3,2,0.7166666666666667,30.7,21.46666666666667,9.233333333333333,-0.1166666666666667,-0.6333333333333329,11.133333333333335,-11.766666666666667,-0.07222222222222219,-0.7611111111111093,0.5388888888888879,-1.3000000000000007
Wisconsin-Lutheran,2022,3,1,0,1,0.0,7.0,54.0,-47.0,7.0,54.0,-47.0,0,1,0,0,0.0,7.0,54.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin-Lutheran,2022,5,1,0,1,0.0,7.0,42.0,-35.0,7.0,42.0,-35.0,0,0,0,1,0.0,7.0,48.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,12.0
Wisconsin-Lutheran,2022,6,2,1,1,0.5,32.0,75.0,-43.0,16.0,37.5,-21.5,1,1,0,0,0.16666666666666666,10.0,44.5,-34.5,0.0,0.0,0.0,0.0,0.5,9.0,-10.5,19.5
Wisconsin-Lutheran,2022,7,3,1,2,0.3333333333333333,32.0,82.0,-50.0,10.666666666666666,27.33333333333333,-16.666666666666668,1,2,0,0,0.27777777777777773,11.222222222222221,35.61111111111111,-24.38888888888889,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666661,-17.16666666666667,17.833333333333332
Wisconsin-Lutheran,2022,8,2,0,2,0.0,24.0,104.0,-80.0,12.0,52.0,-40.0,0,0,0,2,0.27777777777777773,12.888888888888888,38.94444444444444,-26.055555555555557,0.0,0.0,0.0,0.0,-0.20833333333333331,1.833333333333334,11.791666666666671,-9.958333333333332
Wisconsin-Lutheran,2022,9,4,2,2,0.5,84.0,117.0,-33.0,21.0,29.25,-8.25,2,2,0,0,0.27777777777777773,14.555555555555555,36.19444444444444,-21.63888888888889,0.11111111111111108,4.555555555555555,-8.305555555555557,12.86111111111111,0.33333333333333337,10.466666666666667,-13.316666666666663,23.78333333333334
Wisconsin-Lutheran,2022,10,3,1,2,0.3333333333333333,75.0,139.0,-64.0,25.0,46.333333333333336,-21.33333333333333,0,0,1,2,0.27777777777777773,19.333333333333332,42.52777777777778,-23.194444444444443,0.11111111111111108,9.333333333333332,-1.9722222222222214,11.305555555555557,0.1111111111111111,12.722222222222223,5.986111111111114,6.736111111111118
Wisconsin-Lutheran,2022,11,4,1,3,0.25,96.0,184.0,-88.0,24.0,46.0,-22.0,0,0,1,3,0.3611111111111111,23.333333333333332,40.52777777777778,-17.194444444444443,0.19444444444444445,13.333333333333332,-3.9722222222222214,17.305555555555557,0.011904761904761918,9.904761904761907,4.797619047619051,5.107142857142858
Wisconsin-Lutheran,2023,3,1,0,1,0.0,7.0,51.0,-44.0,7.0,51.0,-44.0,0,0,0,1,0.0,7.0,51.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin-Lutheran,2023,4,2,0,2,0.0,39.0,88.0,-49.0,19.5,44.0,-24.5,0,0,0,2,0.0,13.25,47.5,-34.25,0.0,0.0,0.0,0.0,0.0,12.5,-7.0,19.5
Wisconsin-Lutheran,2023,5,1,0,1,0.0,0.0,24.0,-24.0,0.0,24.0,-24.0,0,1,0,0,0.0,8.833333333333334,39.666666666666664,-30.833333333333332,0.0,0.0,0.0,0.0,0.0,-13.25,-23.5,10.25
Wisconsin-Lutheran,2023,6,2,1,1,0.5,52.0,44.0,8.0,26.0,22.0,4.0,1,1,0,0,0.16666666666666666,15.166666666666666,30.0,-14.833333333333334,0.0,0.0,0.0,0.0,0.5,17.166666666666664,-17.666666666666664,34.83333333333333
Wisconsin-Lutheran,2023,7,3,0,3,0.0,39.0,129.0,-90.0,13.0,43.0,-30.0,0,0,0,3,0.16666666666666666,13.0,29.666666666666668,-16.666666666666668,0.0,0.0,0.0,0.0,-0.125,-0.125,7.75,-7.875
Wisconsin-Lutheran,2023,8,4,1,3,0.25,81.0,143.0,-62.0,20.25,35.75,-15.5,0,0,1,3,0.25,19.75,33.583333333333336,-13.833333333333334,0.25,10.916666666666666,-6.083333333333329,17.0,0.15,7.15,-1.0499999999999972,8.2
Wisconsin-Lutheran,2023,9,3,2,1,0.6666666666666666,86.0,58.0,28.0,28.666666666666668,19.33333333333333,9.333333333333334,2,1,0,0,0.3055555555555555,20.63888888888889,32.69444444444444,-12.055555555555555,0.3055555555555555,11.805555555555555,-6.972222222222221,18.77777777777778,0.5416666666666666,14.375000000000002,-17.29166666666667,31.666666666666664
Wisconsin-Lutheran,2023,10,4,2,2,0.5,110.0,92.0,18.0,27.5,23.0,4.5,2,2,0,0,0.47222222222222215,25.472222222222225,26.027777777777775,-0.5555555555555554,0.47222222222222215,16.638888888888893,-13.63888888888889,30.27777777777778,0.29761904761904767,11.154761904761905,-11.154761904761905,22.30952380952381
Wisconsin-Lutheran,2024,4,1,1,0,1.0,44.0,13.0,31.0,44.0,13.0,31.0,1,0,0,0,1.0,44.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisconsin-Lutheran,2024,5,1,0,1,0.0,7.0,21.0,-14.0,7.0,21.0,-14.0,0,0,0,1,0.5,25.5,17.0,8.5,0.0,0.0,0.0,0.0,-1.0,-37.0,8.0,-45.0
